0.0730 	INFO 	Loaded SoundDevice with PortAudio V19.6.0-devel, revision 396fe4b6699ae929d3a685b3ef8a7e97396139a4
21.7836 	EXP 	Created stim 2 = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='stim 2', opacity=1.0, ori=array(0.), pos=array([-0.1575,  0.1125]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...))
21.7853 	EXP 	Created stim 3 = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='stim 3', opacity=1.0, ori=array(0.), pos=array([-0.095,  0.09 ]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...))
21.7871 	EXP 	Created stim 4 = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='stim 4', opacity=1.0, ori=array(0.), pos=array([-0.03  , -0.0075]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...))
21.7888 	EXP 	Created stim 5 = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='stim 5', opacity=1.0, ori=array(0.), pos=array([ 0.03  , -0.0075]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...))
21.7905 	EXP 	Created stim 6 = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='stim 6', opacity=1.0, ori=array(0.), pos=array([0.095, 0.09 ]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...))
21.7923 	EXP 	Created stim 7 = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='stim 7', opacity=1.0, ori=array(0.), pos=array([0.1575, 0.1125]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...))
21.7941 	EXP 	Created stim 8 = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='stim 8', opacity=1.0, ori=array(0.), pos=array([0.2075 , 0.08875]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...))
21.7958 	EXP 	Created stim 9 = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='stim 9', opacity=1.0, ori=array(0.), pos=array([0.255 , 0.0375]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...))
21.7965 	EXP 	<method-wrapper '__getattribute__' of attributeSetter object at 0x00000231BF4DC898>: vertices = array([[-0.3,  0.3],
       [ 0.3,  0.3],
       [ 0.3, -0.3],
       [-0.3, -0.3]])
21.8568 	EXP 	Created slow_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='slow_text', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=array([ 1., -1., -1.]), text='Too slow.', units='norm', win=Window(...), wrapWidth=1)
21.8616 	EXP 	Created fast_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='fast_text', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=array([ 1., -1., -1.]), text='Too fast.', units='norm', win=Window(...), wrapWidth=1)
21.8689 	EXP 	Created good_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1.,  1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='good_text', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=array([-1.,  1., -1.]), text='Good timing!', units='norm', win=Window(...), wrapWidth=1)
21.8737 	EXP 	Created pause_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='pause_text', opacity=1.0, ori=0.0, pos=array([0. , 0.8]), rgb=array([1., 1., 1.]), text='Take a break!', units='norm', win=Window(...), wrapWidth=1)
21.8790 	EXP 	Created pause_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='pause_text', opacity=1.0, ori=0.0, pos=array([0. , 0.7]), rgb=array([1., 1., 1.]), text='Press ten times to continue.', units='norm', win=Window(...), wrapWidth=1)
29.8253 	EXP 	unnamed BufferImageStim: autoDraw = True
30.3083 	INFO 	Trial 0 start: 30.291557
31.2743 	EXP 	Drew image 8 at 0.966635
31.2743 	EXP 	Expected onset: 0.966667
31.2743 	EXP 	stim 8: autoDraw = True
31.8240 	EXP 	good_text: autoDraw = True
31.8240 	EXP 	stim 8: fillColor = [-1, 1, -1]
31.9240 	EXP 	stim 8: autoDraw = False
31.9240 	EXP 	slow_text: autoDraw = False
31.9240 	EXP 	fast_text: autoDraw = False
31.9240 	EXP 	good_text: autoDraw = False
31.9240 	EXP 	stim 8: fillColor = [1, 1, 1]
32.4571 	INFO 	Trial 1 start: 32.440343
33.2568 	EXP 	Drew image 1 at 0.799631
33.2568 	EXP 	Expected onset: 0.783333
33.2568 	EXP 	stim 1: autoDraw = True
33.9729 	EXP 	good_text: autoDraw = True
33.9729 	EXP 	stim 1: fillColor = [-1, 1, -1]
34.0729 	EXP 	stim 1: autoDraw = False
34.0729 	EXP 	slow_text: autoDraw = False
34.0729 	EXP 	fast_text: autoDraw = False
34.0729 	EXP 	good_text: autoDraw = False
34.0729 	EXP 	stim 1: fillColor = [1, 1, 1]
34.5893 	INFO 	Trial 2 start: 34.572595
35.4390 	EXP 	Drew image 9 at 0.849594
35.4390 	EXP 	Expected onset: 0.833333
35.4390 	EXP 	stim 9: autoDraw = True
36.1051 	EXP 	good_text: autoDraw = True
36.1051 	EXP 	stim 9: fillColor = [-1, 1, -1]
36.2052 	EXP 	stim 9: autoDraw = False
36.2052 	EXP 	slow_text: autoDraw = False
36.2052 	EXP 	fast_text: autoDraw = False
36.2052 	EXP 	good_text: autoDraw = False
36.2052 	EXP 	stim 9: fillColor = [1, 1, 1]
36.7381 	INFO 	Trial 3 start: 36.721441
37.8209 	EXP 	Drew image 6 at 1.083584
37.8209 	EXP 	Expected onset: 1.066667
37.8209 	EXP 	stim 6: autoDraw = True
38.2540 	EXP 	slow_text: autoDraw = True
38.2540 	EXP 	stim 6: fillColor = [-1, 1, -1]
38.3540 	EXP 	stim 6: autoDraw = False
38.3540 	EXP 	slow_text: autoDraw = False
38.3540 	EXP 	fast_text: autoDraw = False
38.3540 	EXP 	good_text: autoDraw = False
38.3540 	EXP 	stim 6: fillColor = [1, 1, 1]
38.8869 	INFO 	Trial 4 start: 38.870142
39.9697 	EXP 	Drew image 3 at 1.083481
39.9698 	EXP 	Expected onset: 1.083333
39.9697 	EXP 	stim 3: autoDraw = True
40.4028 	EXP 	slow_text: autoDraw = True
40.4028 	EXP 	stim 3: fillColor = [-1, 1, -1]
40.5028 	EXP 	stim 3: autoDraw = False
40.5028 	EXP 	slow_text: autoDraw = False
40.5028 	EXP 	fast_text: autoDraw = False
40.5028 	EXP 	good_text: autoDraw = False
40.5028 	EXP 	stim 3: fillColor = [1, 1, 1]
41.0192 	INFO 	Trial 5 start: 41.002471
41.8021 	EXP 	Drew image 5 at 0.782867
41.8021 	EXP 	Expected onset: 0.766667
41.8021 	EXP 	stim 5: autoDraw = True
42.5348 	EXP 	fast_text: autoDraw = True
42.5348 	EXP 	stim 5: fillColor = [1, -1, -1]
42.6349 	EXP 	stim 5: autoDraw = False
42.6349 	EXP 	slow_text: autoDraw = False
42.6349 	EXP 	fast_text: autoDraw = False
42.6349 	EXP 	good_text: autoDraw = False
42.6349 	EXP 	stim 5: fillColor = [1, 1, 1]
43.1684 	INFO 	Trial 6 start: 43.151213
43.9509 	EXP 	Drew image 3 at 0.783771
43.9509 	EXP 	Expected onset: 0.766667
43.9509 	EXP 	stim 3: autoDraw = True
44.6838 	EXP 	fast_text: autoDraw = True
44.6838 	EXP 	stim 3: fillColor = [-1, 1, -1]
44.7838 	EXP 	stim 3: autoDraw = False
44.7838 	EXP 	slow_text: autoDraw = False
44.7838 	EXP 	fast_text: autoDraw = False
44.7838 	EXP 	good_text: autoDraw = False
44.7838 	EXP 	stim 3: fillColor = [1, 1, 1]
45.3169 	INFO 	Trial 7 start: 45.300153
46.2830 	EXP 	Drew image 1 at 0.966090
46.2830 	EXP 	Expected onset: 0.950000
46.2829 	EXP 	stim 1: autoDraw = True
46.8327 	EXP 	good_text: autoDraw = True
46.8327 	EXP 	stim 1: fillColor = [-1, 1, -1]
46.9326 	EXP 	stim 1: autoDraw = False
46.9326 	EXP 	slow_text: autoDraw = False
46.9326 	EXP 	fast_text: autoDraw = False
46.9326 	EXP 	good_text: autoDraw = False
46.9326 	EXP 	stim 1: fillColor = [1, 1, 1]
47.4657 	INFO 	Trial 8 start: 47.448946
48.4319 	EXP 	Drew image 0 at 0.967720
48.4319 	EXP 	Expected onset: 0.966667
48.4319 	EXP 	stim 0: autoDraw = True
48.9815 	EXP 	slow_text: autoDraw = True
48.9815 	EXP 	stim 0: fillColor = [-1, 1, -1]
49.0816 	EXP 	stim 0: autoDraw = False
49.0816 	EXP 	slow_text: autoDraw = False
49.0816 	EXP 	fast_text: autoDraw = False
49.0816 	EXP 	good_text: autoDraw = False
49.0816 	EXP 	stim 0: fillColor = [1, 1, 1]
49.6146 	INFO 	Trial 9 start: 49.597905
50.6472 	EXP 	Drew image 4 at 1.032550
50.6472 	EXP 	Expected onset: 1.016667
50.6472 	EXP 	stim 4: autoDraw = True
51.1302 	EXP 	slow_text: autoDraw = True
51.1302 	EXP 	stim 4: fillColor = [-1, 1, -1]
51.2303 	EXP 	stim 4: autoDraw = False
51.2303 	EXP 	slow_text: autoDraw = False
51.2303 	EXP 	fast_text: autoDraw = False
51.2303 	EXP 	good_text: autoDraw = False
51.2303 	EXP 	stim 4: fillColor = [1, 1, 1]
51.7633 	INFO 	Trial 10 start: 51.746649
52.6462 	EXP 	Drew image 7 at 0.882875
52.6463 	EXP 	Expected onset: 0.866667
52.6462 	EXP 	stim 7: autoDraw = True
53.2791 	EXP 	slow_text: autoDraw = True
53.2791 	EXP 	stim 7: fillColor = [-1, 1, -1]
53.3790 	EXP 	stim 7: autoDraw = False
53.3790 	EXP 	slow_text: autoDraw = False
53.3790 	EXP 	fast_text: autoDraw = False
53.3790 	EXP 	good_text: autoDraw = False
53.3790 	EXP 	stim 7: fillColor = [1, 1, 1]
53.9122 	INFO 	Trial 11 start: 53.895629
54.9950 	EXP 	Drew image 0 at 1.082555
54.9950 	EXP 	Expected onset: 1.066667
54.9950 	EXP 	stim 0: autoDraw = True
55.4279 	EXP 	slow_text: autoDraw = True
55.4279 	EXP 	stim 0: fillColor = [1, -1, -1]
55.5280 	EXP 	stim 0: autoDraw = False
55.5280 	EXP 	slow_text: autoDraw = False
55.5280 	EXP 	fast_text: autoDraw = False
55.5280 	EXP 	good_text: autoDraw = False
55.5280 	EXP 	stim 0: fillColor = [1, 1, 1]
56.0611 	INFO 	Trial 12 start: 56.044388
57.0605 	EXP 	Drew image 1 at 0.999682
57.0606 	EXP 	Expected onset: 0.983333
57.0605 	EXP 	stim 1: autoDraw = True
57.5769 	EXP 	slow_text: autoDraw = True
57.5769 	EXP 	stim 1: fillColor = [-1, 1, -1]
57.6602 	EXP 	stim 1: autoDraw = False
57.6602 	EXP 	slow_text: autoDraw = False
57.6602 	EXP 	fast_text: autoDraw = False
57.6602 	EXP 	good_text: autoDraw = False
57.6602 	EXP 	stim 1: fillColor = [1, 1, 1]
58.1932 	INFO 	Trial 13 start: 58.176384
59.2427 	EXP 	Drew image 4 at 1.050209
59.2427 	EXP 	Expected onset: 1.050000
59.2427 	EXP 	stim 4: autoDraw = True
59.7090 	EXP 	slow_text: autoDraw = True
59.7090 	EXP 	stim 4: fillColor = [-1, 1, -1]
59.8091 	EXP 	stim 4: autoDraw = False
59.8091 	EXP 	slow_text: autoDraw = False
59.8091 	EXP 	fast_text: autoDraw = False
59.8091 	EXP 	good_text: autoDraw = False
59.8091 	EXP 	stim 4: fillColor = [1, 1, 1]
60.3421 	INFO 	Trial 14 start: 60.325333
61.1582 	EXP 	Drew image 8 at 0.816719
61.1582 	EXP 	Expected onset: 0.800000
61.1582 	EXP 	stim 8: autoDraw = True
61.8579 	EXP 	good_text: autoDraw = True
61.8579 	EXP 	stim 8: fillColor = [-1, 1, -1]
61.9579 	EXP 	stim 8: autoDraw = False
61.9579 	EXP 	slow_text: autoDraw = False
61.9579 	EXP 	fast_text: autoDraw = False
61.9579 	EXP 	good_text: autoDraw = False
61.9579 	EXP 	stim 8: fillColor = [1, 1, 1]
62.4909 	INFO 	Trial 15 start: 62.474063
63.3739 	EXP 	Drew image 6 at 0.883073
63.3739 	EXP 	Expected onset: 0.866667
63.3738 	EXP 	stim 6: autoDraw = True
64.0067 	EXP 	good_text: autoDraw = True
64.0067 	EXP 	stim 6: fillColor = [-1, 1, -1]
64.1066 	EXP 	stim 6: autoDraw = False
64.1066 	EXP 	slow_text: autoDraw = False
64.1066 	EXP 	fast_text: autoDraw = False
64.1066 	EXP 	good_text: autoDraw = False
64.1066 	EXP 	stim 6: fillColor = [1, 1, 1]
64.6397 	INFO 	Trial 16 start: 64.623327
65.4892 	EXP 	Drew image 2 at 0.849763
65.4892 	EXP 	Expected onset: 0.850000
65.4891 	EXP 	stim 2: autoDraw = True
66.1562 	EXP 	good_text: autoDraw = True
66.1562 	EXP 	stim 2: fillColor = [1, -1, -1]
66.2560 	EXP 	stim 2: autoDraw = False
66.2560 	EXP 	slow_text: autoDraw = False
66.2560 	EXP 	fast_text: autoDraw = False
66.2560 	EXP 	good_text: autoDraw = False
66.2560 	EXP 	stim 2: fillColor = [1, 1, 1]
66.7886 	INFO 	Trial 17 start: 66.772299
67.5214 	EXP 	Drew image 4 at 0.733177
67.5214 	EXP 	Expected onset: 0.733333
67.5214 	EXP 	stim 4: autoDraw = True
68.3045 	EXP 	fast_text: autoDraw = True
68.3045 	EXP 	stim 4: fillColor = [-1, 1, -1]
68.4044 	EXP 	stim 4: autoDraw = False
68.4044 	EXP 	slow_text: autoDraw = False
68.4044 	EXP 	fast_text: autoDraw = False
68.4044 	EXP 	good_text: autoDraw = False
68.4044 	EXP 	stim 4: fillColor = [1, 1, 1]
68.9207 	INFO 	Trial 18 start: 68.904034
69.7370 	EXP 	Drew image 5 at 0.816202
69.7370 	EXP 	Expected onset: 0.800000
69.7370 	EXP 	stim 5: autoDraw = True
70.4366 	EXP 	good_text: autoDraw = True
70.4366 	EXP 	stim 5: fillColor = [-1, 1, -1]
70.5369 	EXP 	stim 5: autoDraw = False
70.5369 	EXP 	slow_text: autoDraw = False
70.5369 	EXP 	fast_text: autoDraw = False
70.5369 	EXP 	good_text: autoDraw = False
70.5369 	EXP 	stim 5: fillColor = [1, 1, 1]
71.0697 	INFO 	Trial 19 start: 71.052876
71.9192 	EXP 	Drew image 7 at 0.849879
71.9192 	EXP 	Expected onset: 0.833333
71.9191 	EXP 	stim 7: autoDraw = True
72.5853 	EXP 	slow_text: autoDraw = True
72.5853 	EXP 	stim 7: fillColor = [-1, 1, -1]
72.6854 	EXP 	stim 7: autoDraw = False
72.6854 	EXP 	slow_text: autoDraw = False
72.6854 	EXP 	fast_text: autoDraw = False
72.6854 	EXP 	good_text: autoDraw = False
72.6854 	EXP 	stim 7: fillColor = [1, 1, 1]
73.2184 	INFO 	Trial 20 start: 73.201664
74.1511 	EXP 	Drew image 9 at 0.932903
74.1512 	EXP 	Expected onset: 0.916667
74.1511 	EXP 	stim 9: autoDraw = True
74.7342 	EXP 	good_text: autoDraw = True
74.7342 	EXP 	stim 9: fillColor = [1, -1, -1]
74.8341 	EXP 	stim 9: autoDraw = False
74.8341 	EXP 	slow_text: autoDraw = False
74.8341 	EXP 	fast_text: autoDraw = False
74.8341 	EXP 	good_text: autoDraw = False
74.8341 	EXP 	stim 9: fillColor = [1, 1, 1]
75.3672 	INFO 	Trial 21 start: 75.350528
76.4169 	EXP 	Drew image 2 at 1.049566
76.4170 	EXP 	Expected onset: 1.033333
76.4169 	EXP 	stim 2: autoDraw = True
76.8834 	EXP 	slow_text: autoDraw = True
76.9829 	EXP 	stim 2: autoDraw = False
76.9829 	EXP 	slow_text: autoDraw = False
76.9829 	EXP 	fast_text: autoDraw = False
76.9829 	EXP 	good_text: autoDraw = False
76.9829 	EXP 	stim 2: fillColor = [1, 1, 1]
77.4999 	INFO 	Trial 22 start: 77.482755
78.3656 	EXP 	Drew image 7 at 0.866584
78.3656 	EXP 	Expected onset: 0.850000
78.3656 	EXP 	stim 7: autoDraw = True
79.0153 	EXP 	slow_text: autoDraw = True
79.0153 	EXP 	stim 7: fillColor = [-1, 1, -1]
79.1153 	EXP 	stim 7: autoDraw = False
79.1153 	EXP 	slow_text: autoDraw = False
79.1153 	EXP 	fast_text: autoDraw = False
79.1153 	EXP 	good_text: autoDraw = False
79.1153 	EXP 	stim 7: fillColor = [1, 1, 1]
79.6483 	INFO 	Trial 23 start: 79.631488
80.6819 	EXP 	Drew image 9 at 1.032777
80.6819 	EXP 	Expected onset: 1.016667
80.6811 	EXP 	stim 9: autoDraw = True
81.1641 	EXP 	slow_text: autoDraw = True
81.1641 	EXP 	stim 9: fillColor = [-1, 1, -1]
81.2642 	EXP 	stim 9: autoDraw = False
81.2642 	EXP 	slow_text: autoDraw = False
81.2642 	EXP 	fast_text: autoDraw = False
81.2642 	EXP 	good_text: autoDraw = False
81.2642 	EXP 	stim 9: fillColor = [1, 1, 1]
81.7971 	INFO 	Trial 24 start: 81.780422
82.5800 	EXP 	Drew image 1 at 0.783190
82.5801 	EXP 	Expected onset: 0.766667
82.5800 	EXP 	stim 1: autoDraw = True
83.3130 	EXP 	fast_text: autoDraw = True
83.3130 	EXP 	stim 1: fillColor = [-1, 1, -1]
83.4131 	EXP 	stim 1: autoDraw = False
83.4131 	EXP 	slow_text: autoDraw = False
83.4131 	EXP 	fast_text: autoDraw = False
83.4131 	EXP 	good_text: autoDraw = False
83.4131 	EXP 	stim 1: fillColor = [1, 1, 1]
83.9460 	INFO 	Trial 25 start: 83.929276
84.7621 	EXP 	Drew image 6 at 0.816879
84.7621 	EXP 	Expected onset: 0.816667
84.7621 	EXP 	stim 6: autoDraw = True
85.4619 	EXP 	good_text: autoDraw = True
85.4619 	EXP 	stim 6: fillColor = [-1, 1, -1]
85.5618 	EXP 	stim 6: autoDraw = False
85.5618 	EXP 	slow_text: autoDraw = False
85.5618 	EXP 	fast_text: autoDraw = False
85.5618 	EXP 	good_text: autoDraw = False
85.5618 	EXP 	stim 6: fillColor = [1, 1, 1]
86.0948 	INFO 	Trial 26 start: 86.078470
86.9278 	EXP 	Drew image 8 at 0.832554
86.9278 	EXP 	Expected onset: 0.816667
86.9278 	EXP 	stim 8: autoDraw = True
87.6106 	EXP 	good_text: autoDraw = True
87.6106 	EXP 	stim 8: fillColor = [-1, 1, -1]
87.7105 	EXP 	stim 8: autoDraw = False
87.7105 	EXP 	slow_text: autoDraw = False
87.7105 	EXP 	fast_text: autoDraw = False
87.7105 	EXP 	good_text: autoDraw = False
87.7105 	EXP 	stim 8: fillColor = [1, 1, 1]
88.2274 	INFO 	Trial 27 start: 88.210328
89.2931 	EXP 	Drew image 9 at 1.066081
89.2931 	EXP 	Expected onset: 1.050000
89.2931 	EXP 	stim 9: autoDraw = True
89.7429 	EXP 	good_text: autoDraw = True
89.7429 	EXP 	stim 9: fillColor = [1, -1, -1]
89.8428 	EXP 	stim 9: autoDraw = False
89.8428 	EXP 	slow_text: autoDraw = False
89.8428 	EXP 	fast_text: autoDraw = False
89.8428 	EXP 	good_text: autoDraw = False
89.8428 	EXP 	stim 9: fillColor = [1, 1, 1]
90.3759 	INFO 	Trial 28 start: 90.359136
91.4921 	EXP 	Drew image 5 at 1.116107
91.4921 	EXP 	Expected onset: 1.100000
91.4921 	EXP 	stim 5: autoDraw = True
91.8916 	EXP 	slow_text: autoDraw = True
91.9917 	EXP 	stim 5: autoDraw = False
91.9917 	EXP 	slow_text: autoDraw = False
91.9917 	EXP 	fast_text: autoDraw = False
91.9917 	EXP 	good_text: autoDraw = False
91.9917 	EXP 	stim 5: fillColor = [1, 1, 1]
92.5246 	INFO 	Trial 29 start: 92.507846
93.6409 	EXP 	Drew image 4 at 1.116234
93.6409 	EXP 	Expected onset: 1.100000
93.6408 	EXP 	stim 4: autoDraw = True
94.0404 	EXP 	slow_text: autoDraw = True
94.1405 	EXP 	stim 4: autoDraw = False
94.1405 	EXP 	slow_text: autoDraw = False
94.1405 	EXP 	fast_text: autoDraw = False
94.1405 	EXP 	good_text: autoDraw = False
94.1405 	EXP 	stim 4: fillColor = [1, 1, 1]
94.6736 	INFO 	Trial 30 start: 94.656839
95.4735 	EXP 	Drew image 0 at 0.799481
95.4735 	EXP 	Expected onset: 0.783333
95.4734 	EXP 	stim 0: autoDraw = True
96.1892 	EXP 	good_text: autoDraw = True
96.1892 	EXP 	stim 0: fillColor = [-1, 1, -1]
96.2893 	EXP 	stim 0: autoDraw = False
96.2893 	EXP 	slow_text: autoDraw = False
96.2893 	EXP 	fast_text: autoDraw = False
96.2893 	EXP 	good_text: autoDraw = False
96.2893 	EXP 	stim 0: fillColor = [1, 1, 1]
96.8224 	INFO 	Trial 31 start: 96.805696
97.7052 	EXP 	Drew image 3 at 0.883636
97.7052 	EXP 	Expected onset: 0.866667
97.7052 	EXP 	stim 3: autoDraw = True
